color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Joe Dante,78,101,287,257,Al Leong,745,73573000,Fantasy|Horror|Sci-Fi,Albert Brooks,Twilight Zone: The Movie ,25613,1954,Vic Morrow,0,1940s|1960s|bar|kick the can|remake,121,English,USA,PG,24940000,1983,730,6.5,1.85,
Color,Francis Ford Coppola,60,114,,699,William Smith,10000,63846400,Crime|Drama,Tom Cruise,The Outsiders ,57363,12097,Tom Waits,0,dysfunctional family|gang|greaser|holding someone's head underwater|rivalry,308,English,USA,PG-13,24940000,1983,919,7.2,2.35,10000
Color,Steve Carver,29,107,8,268,William Sanderson,926,30426800,Action|Crime|Drama|Thriller|Western,David Carradine,Lone Wolf McQuade ,7973,2383,Robert Beltran,0,drugs|martial arts|texas|texas ranger|weapon,65,English,USA,PG,12470000,1983,400,6.3,1.85,
Color,Adrian Lyne,51,95,213,92,Cynthia Rhodes,225,236680600,Drama|Music|Romance,Michael Nouri,Flashdance ,35172,791,Lee Ving,0,ballet school|dance|dancer|overalls|steel worker,128,English,USA,R,9976000,1983,174,6.1,1.85,
Color,John Landis,71,116,644,199,Denholm Elliott,392,225457600,Comedy,Don Ameche,Trading Places ,102895,845,Ralph Bellamy,2,interracial relationship|poverty|prostitute|scam|stock market,159,English,USA,R,,1983,249,7.5,1.85,
Color,Francis Ford Coppola,36,123,,886,Bob Hoskins,12000,61926900,Crime|Drama|Music,Nicolas Cage,The Cotton Club ,12771,18793,Fred Gwynne,1,brothers hugging|jazz|jealousy|nudity|parole violation,84,English,USA,R,138678000,1984,5000,6.5,1.85,828
Color,David Lynch,144,177,,202,Jürgen Prochnow,913,65513400,Action|Adventure|Sci-Fi,Virginia Madsen,Dune ,97087,2449,José Ferrer,3,desert planet|dune|giant worm|space travel|spice,569,English,USA,PG-13,95640000,1984,362,6.6,2.35,11000
Color,Steven Spielberg,148,118,14000,237,Amrish Puri,11000,430069817,Action|Adventure,Harrison Ford,Indiana Jones and the Temple of Doom ,329969,11898,Kate Capshaw,2,children|studio logo segues into film|temple|village|white dinner jacket,524,English,USA,PG,66948000,1984,429,7.6,2.35,
Color,Milos Forman,134,180,869,521,F. Murray Abraham,692,123375600,Biography|Drama|History|Music,Jeffrey Jones,Amadeus ,270790,3076,Tom Hulce,0,1800s|classical composer|composer|first person narration|opera,549,English,USA,R,43038000,1984,670,8.3,2.35,16000
Color,Richard Fleischer,77,103,130,406,Olivia d'Abo,691,63122400,Action|Adventure|Fantasy,Mako,Conan the Destroyer ,62009,2481,Grace Jones,1,gods|princess|queen|rescue|wizard,109,English,USA,PG,43038000,1984,476,5.8,2.35,2000
Color,Leonard Nimoy,110,105,12000,643,Nichelle Nichols,12000,182672400,Action|Adventure|Sci-Fi,Leonard Nimoy,Star Trek III: The Search for Spock ,58743,14762,Walter Koenig,1,dying planet|planet|regaining one's memory|sacrifice|stabbed to death,192,English,USA,PG,40647000,1984,664,6.6,2.35,
Color,Mark L. Lester,45,114,73,563,George C. Scott,695,36104100,Action|Horror|Sci-Fi|Thriller,Heather Locklear,Firestarter ,22797,3444,David Keith,1,captain|experiment|fire|psychic|secret government agency,96,English,USA,R,35865000,1984,654,6,2.35,
Color,Martin Brest,94,105,102,383,Ronny Cox,901,561312355,Action|Comedy|Crime,Judge Reinhold,Beverly Hills Cop ,126464,3464,James Russo,1,drug dealer|drugs|murder|police brutality|police shootout,175,English,USA,R,33474000,1984,605,7.3,1.85,
Color,Joe Dante,183,106,287,233,Harry Carey Jr.,767,354274470,Comedy|Fantasy|Horror,Phoebe Cates,Gremlins ,142293,2053,Zach Galligan,0,bright light|midnight|pet|small town|water,245,English,USA,PG,26301000,1984,281,7.2,2.2,14000
Color,Herbert Ross,60,107,71,304,Chris Penn,967,191280000,Drama|Music|Romance,Dianne Wiest,Footloose ,51459,1962,Lori Singer,0,church|cowboy boots|dancing|high school dance|teenager,113,English,USA,PG,19606200,1984,455,6.5,1.85,
Color,Herbert Ross,60,107,71,304,Chris Penn,967,191280000,Drama|Music|Romance,Dianne Wiest,Footloose ,51459,1962,Lori Singer,0,church|cowboy boots|dancing|high school dance|teenager,113,English,USA,PG,19606200,1984,455,6.5,1.85,
Color,John G. Avildsen,81,126,80,225,William Zabka,668,217102800,Action|Drama|Family|Sport,Martin Kove,The Karate Kid ,126907,2004,William Bassett,0,apartment|bully|fight|karate|master,235,English,USA,PG,19128000,1984,641,7.2,1.85,
Color,John G. Avildsen,81,126,80,225,William Zabka,668,217102800,Action|Drama|Family|Sport,Martin Kove,The Karate Kid ,126916,2004,William Bassett,0,apartment|bully|fight|karate|master,235,English,USA,PG,19128000,1984,641,7.2,1.85,
Color,Ron Howard,43,111,2000,51,Howard Morris,15000,166891800,Comedy|Fantasy|Romance,Tom Hanks,Splash ,54723,15361,Patrick Cronin,2,cmnf|cmnf scene|mermaid|new york city|public nudity,99,English,USA,PG,19128000,1984,161,6.2,1.85,
Color,Hugh Wilson,45,96,37,542,Bubba Smith,801,194149200,Comedy,Steve Guttenberg,Police Academy ,87739,3113,Michael Winslow,0,misfit|police|police academy|police cadet|police officer,133,English,USA,R,10759500,1984,760,6.7,1.85,
Color,Joseph Zito,166,97,17,74,Tom Everett,158,77946600,Horror|Thriller,Judie Aronson,Friday the 13th: The Final Chapter ,29488,467,Kimberly Beck,0,friday the thirteenth|hockey mask|jason voorhees|morgue|slasher,326,English,USA,R,4303800,1984,84,5.9,1.85,
Color,Wes Craven,256,101,,574,Lin Shaye,40000,63373455,Horror,Johnny Depp,A Nightmare on Elm Street ,149285,42918,Amanda Wyss,1,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,668,English,USA,X,4303800,1984,852,7.5,1.85,10000
Color,Wes Craven,256,101,,574,Lin Shaye,40000,63373455,Horror,Johnny Depp,A Nightmare on Elm Street ,149293,42918,Amanda Wyss,1,freddy krueger|lucid dream|serial killer|slasher|sleep deprivation,668,English,USA,X,4303800,1984,852,7.5,1.85,10000
Color,George P. Cosmatos,96,96,170,668,Julia Nickson,13000,347459647,Action|Adventure|Thriller|War,Sylvester Stallone,Rambo: First Blood Part II ,117606,15662,Martin Kove,0,1980s|mission|prison|rambo|vietnam,217,English,USA,R,101640000,1985,738,6.4,2.35,
Color,Sydney Pollack,66,161,521,184,Michael Gough,11000,201201000,Biography|Drama|Romance,Meryl Streep,Out of Africa ,52339,12518,Michael Kitchen,0,africa|hunter|love|marriage|plantation,200,English,USA,PG,71610000,1985,920,7.2,1.85,
Color,Lawrence Kasdan,46,133,759,67,Todd Allen,826,76692000,Action|Crime|Drama|Western,Scott Glenn,Silverado ,28247,1154,Brad Leland,4,1880s|kiss|small town|table broken in fight|wild west,149,English,USA,PG-13,60060000,1985,130,7.2,2.35,
Color,Robert Zemeckis,198,116,,459,Thomas F. Wilson,1000,486508550,Adventure|Comedy|Sci-Fi,Lea Thompson,Back to the Future ,732212,3230,J.J. Cohen,0,clock tower|delorean|future|time travel|time travel comedy,809,English,USA,PG,43890000,1985,690,8.5,1.18,39000
Color,Barry Levinson,64,109,272,124,Roger Ashton-Griffiths,155,9818239,Adventure|Fantasy|Mystery|Thriller,Nicholas Rowe,Young Sherlock Holmes ,14870,605,Freddie Jones,1,cult|death|delusion|girl|sherlock holmes,86,English,USA,PG-13,41580000,1985,144,6.8,1.85,
Color,Steven Spielberg,70,154,14000,271,Rae Dawn Chong,852,217546222,Drama,Oprah Winfrey,The Color Purple ,60988,2592,Dana Ivey,0,book strap|girl|racial discrimination|racial tension|stereotype,199,English,USA,PG-13,34650000,1985,581,7.8,1.85,6000
Color,Peter Weir,83,112,608,733,Viggo Mortensen,11000,151305000,Crime|Drama|Romance|Thriller,Harrison Ford,Witness ,66966,22479,Lukas Haas,1,amish|love|murder|police|train,175,English,USA,R,27720000,1985,10000,7.4,1.85,
Color,Michael Schultz,55,109,78,619,Vanity,854,76230000,Action|Comedy|Drama|Music,Mike Starr,The Last Dragon ,9424,3394,Keshia Knight Pulliam,1,cult film|kung fu|kung fu classic|martial arts|title spoken by character,109,English,USA,PG-13,23100000,1985,841,6.9,1.85,
Color,Clint Eastwood,38,115,16000,240,Chris Penn,16000,95634000,Western,Clint Eastwood,Pale Rider ,39451,17209,Sydney Penny,0,gold|miner|preacher|prospector|sheriff,138,English,USA,R,15939000,1985,455,7.3,2.35,
Color,Jack Sholder,138,87,28,217,Robert Rusler,426,69300000,Fantasy|Horror,Clu Gulager,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,1472,Marshall Bell,0,freddy krueger|gay|gay subtext|homoeroticism|jock strap,327,English,USA,R,5082000,1985,359,5.4,1.85,
Color,Danny Steinmann,160,92,13,17,Melanie Kinnaman,42,49203000,Horror|Mystery|Thriller,Tiffany Helm,Friday the 13th: A New Beginning ,22521,170,Dominick Brascia,0,jason voorhees|murder|new jersey|nightmare|teenager,342,English,USA,R,5082000,1985,27,4.7,1.85,1000
Color,Ivan Reitman,16,116,425,204,Debra Winger,954,110770235,Comedy|Crime|Romance,Brian Dennehy,Legal Eagles ,7900,2179,Roscoe Lee Browne,3,judicial|judiciary|lawyer|murder|painting,34,English,USA,PG,88880000,1986,568,5.9,2.35,263
Color,Willard Huyck,81,110,8,322,Jeffrey Jones,1000,36209209,Action|Adventure|Comedy|Romance|Sci-Fi,Lea Thompson,Howard the Duck ,33669,3000,Jordan Prentice,1,alien|duck|laser|planet|singer,269,English,USA,PG,77770000,1986,692,4.6,1.85,
Color,Leonard Nimoy,106,119,12000,643,Nichelle Nichols,12000,243782579,Adventure|Comedy|Sci-Fi,Leonard Nimoy,Star Trek IV: The Voyage Home ,61621,15449,Walter Koenig,5,alien probe|humpback whales|probe|time travel|whale,219,English,USA,PG,55550000,1986,664,7.3,2.35,
Color,Michael Ritchie,29,94,23,148,Randall 'Tex' Cobb,400,177355456,Action|Adventure|Comedy|Fantasy|Mystery,Victor Wong,The Golden Child ,39798,1044,Charlotte Lewis,1,boy|child|chosen one|demon|detective,69,English,USA,PG-13,55550000,1986,255,5.9,1.85,
Color,Frank Oz,63,102,,413,Jim Belushi,13000,86096689,Comedy|Horror|Musical|Sci-Fi,Bill Murray,Little Shop of Horrors ,49349,15308,Tisha Campbell-Martin,2,eclipse|florist|nerd|plant|shop,165,English,USA,PG-13,55550000,1986,854,6.9,1.85,
Color,John Carpenter,180,99,,52,Kate Burton,400,24664200,Action|Adventure|Comedy|Fantasy,Victor Wong,Big Trouble in Little China ,92464,896,Peter Kwong,1,1980s|airport|cb radio|truck|truck driver,331,English,USA,PG-13,55550000,1986,223,7.3,2.35,19000
Color,James Cameron,250,154,,604,Carrie Henn,2000,189314400,Action|Adventure|Sci-Fi,Michael Biehn,Aliens ,488537,4228,Jenette Goldstein,1,alien|human versus alien|monster|rescue mission|space marine,1076,English,USA,R,41107000,1986,626,8.4,1.85,18000
Color,Francis Ford Coppola,44,103,,805,Kathleen Turner,12000,91952672,Comedy|Drama|Fantasy|Romance,Nicolas Cage,Peggy Sue Got Married ,27149,14672,Joan Allen,0,alternate history|alternate timeline|divorce|high school|reunion,96,English,USA,PG-13,39996000,1986,899,6.3,1.85,
Color,Adrian Lyne,38,112,213,45,Karen Young,567,14964823,Drama|Romance,David Margulies,9½ Weeks ,29591,711,Kim Chan,0,blindfolded woman|control|male dominance|sex game|sex in public,118,English,USA,R,37774000,1986,67,5.9,1.85,
Color,Tony Scott,173,110,12000,555,Tom Skerritt,10000,392808999,Action|Drama|Romance,Tom Cruise,Top Gun ,219171,13069,Adrian Pasdar,2,flying|gay subtext|machismo|male objectification|pilot,388,English,USA,PG,33330000,1986,1000,6.9,1.33,19000
Color,Michael Chapman,21,98,70,90,Pamela Reed,876,4341192,Adventure|Drama|Fantasy,Curtis Armstrong,The Clan of the Cave Bear ,4996,1351,Mike Muscat,0,cave bear|cro magnon|neanderthal|survival|tradition,62,English,USA,R,33330000,1986,324,5.3,2.35,843
Color,Martin Scorsese,59,119,17000,638,Bill Cobbs,10000,116197228,Drama|Sport,Tom Cruise,The Color of Money ,57831,11895,Mary Elizabeth Mastrantonio,1,hustler|losing|pool|pool player|tournament,115,English,USA,R,30663600,1986,970,7,1.85,
Color,Tobe Hooper,52,100,365,225,Bud Cort,425,10853721,Horror|Sci-Fi,Louise Fletcher,Invaders from Mars ,5187,1661,William Bassett,0,alien|boy|nurse|school|school nurse,64,English,USA,PG,26664000,1986,394,5.5,2.35,902
Color,Rob Reiner,99,89,,107,Frances Lee McCain,217,116182633,Adventure|Drama,Marshall Bell,Stand by Me ,271794,644,Casey Siemaszko,2,friendship|summertime|treehouse|walking on train tracks|woods,584,English,USA,R,17776000,1986,107,8.1,1.85,24000
Color,Fred Walton,96,89,17,85,Deborah Foreman,690,28769929,Horror|Mystery,Thomas F. Wilson,April Fool's Day ,10624,1160,Clayton Rohner,0,april fool's day|island|mansion|psycho|secret,125,English,USA,R,11110000,1986,190,6.2,2.35,
Color,Tobe Hooper,159,101,365,14,Lou Perryman,237,17833487,Comedy|Horror,Bill Johnson,The Texas Chainsaw Massacre 2 ,19234,302,Jim Siedow,3,chainsaw|chainsaw murder|human monster|music score composed by director|obscene finger gesture,258,English,USA,X,10443400,1986,28,5.5,1.85,
Color,Tom McLoughlin,158,86,41,155,Ron Palillo,956,43266910,Horror|Thriller,Tony Goldwyn,Jason Lives: Friday the 13th Part VI ,25332,1862,Vincent Guastaferro,0,actual animal killed|death|jason voorhees|slasher flick|teen horror,307,English,USA,R,6666000,1986,316,5.9,1.85,
Color,Mike Marvin,70,93,28,415,Randy Quaid,1000,7777000,Action|Horror|Romance|Sci-Fi|Thriller,Clint Howard,The Wraith ,10082,2319,Nick Cassavetes,2,arizona|death|gang|police|sheriff,100,English,USA,R,5999400,1986,695,5.9,1.85,
 Black and White,Tim Hunter,45,99,28,223,Daniel Roebuck,18000,10221200,Crime|Drama,Keanu Reeves,River's Edge ,11763,19649,Ione Skye,2,death|friend|high school|murder|police,111,English,USA,R,4221800,1986,1000,7.1,1.85,
 Black and White,Spike Lee,26,88,,46,Joie Lee,539,15859529,Comedy|Romance,S. Epatha Merkerson,She's Gotta Have It ,4769,708,Tracy Camilla Johns,0,female nudity|male model|nudity|rite of passage|sex,26,English,USA,R,388850,1986,53,6.5,1.85,406
Color,Elaine May,49,107,124,572,Warren Beatty,636,31510396,Action|Adventure|Comedy|Music|Thriller,Carol Kane,Ishtar ,8692,3374,Isabelle Adjani,2,cia|emir|hotel|map|morocco,126,English,USA,PG-13,111792000,1987,631,4.2,1.85,754
Color,Tony Scott,50,100,12000,605,Judge Reinhold,936,336833758,Action|Comedy|Crime|Thriller,Dean Stockwell,Beverly Hills Cop II ,84824,4121,Ronny Cox,1,detective|police|police chief|robbery|tall woman,95,English,USA,R,61376000,1987,901,6.4,2.35,
Color,Paul Michael Glaser,120,101,343,384,Maria Conchita Alonso,581,83563654,Action|Crime|Sci-Fi|Thriller,Yaphet Kotto,The Running Man ,112669,2373,Richard Dawson,1,game of death|government conspiracy|latina|oppression|police,226,English,USA,R,59184000,1987,571,6.6,1.37,
Color,Brian De Palma,123,119,,188,Billy Drago,22000,167184835,Crime|Drama|Thriller,Robert De Niro,The Untouchables ,219008,22767,Charles Martin Smith,1,corrupt judge|tax evasion|tough cop|white suit|year 1930,418,English,USA,R,54800000,1987,371,7.9,2.35,
Color,Joseph Sargent,80,92,114,434,Mario Van Peebles,912,45512524,Adventure|Horror|Thriller,Judith Barsi,Jaws: The Revenge ,30840,2355,Lynn Whitfield,0,banana boat|boat|christmas|sea|shark,383,English,USA,PG-13,50416000,1987,535,2.8,2.35,
Color,Mel Brooks,103,96,,542,Dick Van Patten,1000,83557906,Adventure|Comedy|Sci-Fi,Joan Rivers,Spaceballs ,136667,2936,Michael Winslow,2,parody|planet enclosed within shield|sci fi spoof|self referential|winnebago,273,English,USA,PG,49758400,1987,605,7.1,1.85,13000
Color,Rob Reiner,185,98,,594,Carol Kane,18000,67640328,Adventure|Family|Fantasy|Romance,Robin Wright,The Princess Bride ,294163,20060,André the Giant,0,fairy tale|giant|pirate|princess|true love,718,English,USA,PG,35072000,1987,636,8.1,1.85,33000
Color,Woody Allen,64,88,11000,233,Don Pardo,854,32425771,Comedy,Mike Starr,Radio Days ,24256,1653,Julie Kavner,0,beach|cigarette girl|radio|woman holding a baby|working class,91,English,USA,PG,35072000,1987,410,7.6,1.85,
Color,John McTiernan,217,107,323,794,Bill Duke,1000,130940321,Action|Horror|Sci-Fi,Shane Black,Predator ,290949,4223,Carl Weathers,1,box office hit|commando|death of friend|jungle|severed arm,629,English,USA,R,32880000,1987,1000,7.8,1.85,13000
Color,Oliver Stone,114,126,,168,Tamara Tunie,826,96115035,Crime|Drama,Hal Holbrook,Wall Street ,119150,1607,James Karen,2,1980s|argument|critique of capitalism|f word|fired from the job,219,English,USA,R,32880000,1987,508,7.4,1.85,
Color,Adrian Lyne,94,119,213,249,Lois Smith,886,343367359,Drama|Romance|Thriller,Fred Gwynne,Fatal Attraction ,55101,1639,Anne Archer,0,borderline personality disorder|killing a pet|madame butterfly|new york|new york city,201,English,USA,R,30688000,1987,276,6.9,1.85,3000
Color,Barry Levinson,62,121,272,227,J.T. Walsh,49000,271637835,Biography|Comedy|Drama|War,Robin Williams,"Good Morning, Vietnam ",98348,50141,Bruno Kirby,1,disc jockey|friendship|radio|vietnam|vietnamese,131,English,USA,R,28496000,1987,263,7.3,1.85,
Color,Leonard Nimoy,21,102,12000,801,Ted Danson,19000,367775864,Comedy|Drama|Family,Tom Selleck,3 Men and a Baby ,36918,21499,Steve Guttenberg,4,1980s|baby|heroin|package|questioned by police,42,English,USA,PG,24112000,1987,875,5.9,1.85,3000
Color,Harley Cokeliss,27,92,4,311,Tracey Walter,754,6709400,Action|Drama|Thriller,Cliff Robertson,Malone ,1768,1891,Dennis Burkley,4,assassin|box office flop|cia|farmer|power,37,English,USA,R,21920000,1987,324,5.6,1.85,208
Color,Luis Valdez,18,108,7,51,Rosanna DeSoto,699,118840191,Biography|Drama|Music,Esai Morales,La Bamba ,21409,936,Danielle von Zerneck,1,crash|hispanic|interracial relationship|interracial romance|racism,63,English,USA,PG-13,14248000,1987,63,6.8,1.85,
Color,Chuck Russell,131,88,55,150,Heather Langenkamp,506,98186694,Action|Fantasy|Horror|Thriller,John Saxon,A Nightmare on Elm Street 3: Dream Warriors ,49820,1584,Jennifer Rubin,0,dream|freddy krueger|killer|nightmare|springwood ohio,311,English,USA,X,9864000,1987,449,6.6,1.85,
Color,Ruggero Deodato,15,87,101,324,Eva LaRue,721,1753599,Adventure|Fantasy,Michael Berryman,The Barbarians ,2308,1700,Richard Lynch,0,bare breasts|comic relief|dragon|gladiator|harem,35,English,USA,R,8768000,1987,576,4.8,1.85,550
Color,Sam Raimi,252,37,,199,Dan Hicks,634,12983312,Comedy|Fantasy|Horror|Thriller,Ted Raimi,Evil Dead II ,113451,1347,Kassie Wesley DePaiva,0,cabin|cabin in the woods|demon|evil dead|woods,537,English,USA,X,7891200,1987,328,7.8,1.85,
Color,Michael Gornick,95,85,10,178,Holt McCallany,3000,30687999,Comedy|Fantasy|Horror|Thriller,George Kennedy,Creepshow 2 ,15956,3617,Dorothy Lamour,0,anthology|hit and run|hit by a car|living statue|melting woman,118,English,USA,R,7672000,1987,273,6,1.85,1000
Color,Christopher Leitch,29,95,4,152,Robert Neary,641,17292036,Comedy|Fantasy,John Astin,Teen Wolf Too ,8465,1389,Kim Darby,1,falling in love|glowing eyes|insult|teenager|three word title,65,English,USA,PG,6576000,1987,168,3.2,1.85,491
Color,Renny Harlin,68,102,212,195,Lane Smith,10000,777511,Crime|Drama|Horror|Thriller,Viggo Mortensen,Prison ,2705,11083,Hal Landon Jr.,0,electric chair|haunting|prison|prisoner|revenge,38,English,USA,R,2849600,1987,633,5.9,1.85,314
Color,Jeff Burr,57,92,155,147,Clu Gulager,448,3068799,Action|Drama|Horror|Thriller,Terry Kiser,From a Whisper to a Scream ,1324,1329,Susan Tyrrell,0,bathtub|cult film|neck breaking|tennessee|wraparound story,37,English,USA,R,2411200,1987,426,5.9,1.85,241
Color,Sam Firstenberg,40,90,44,93,Steve James,615,8767999,Action|Drama,Michael Dudikoff,American Ninja 2: The Confrontation ,6046,872,Larry Poindexter,0,blood splatter|island|motorboat|ninja|sequel to cult film,46,English,USA,R,767200,1987,96,4.7,1.85,583
Color,Robert Townsend,21,81,467,287,Keenen Ivory Wayans,467,11461128,Comedy,Robert Townsend,Hollywood Shuffle ,2770,1431,Helen Martin,1,actor|african american|dream|two word title|written and directed by cast member,32,English,USA,R,219200,1987,322,7,1.85,471
Color,Joel Schumacher,147,97,541,673,Jami Gertz,967,70631866,Comedy|Fantasy|Horror,Dianne Wiest,The Lost Boys ,92924,4458,Jason Patric,3,1980s|california|death|small town|vampire,339,English,USA,R,,1987,847,7.2,2.35,19000
